customer_id,event_id,timestamp,session_id,event_type,product_id,device_type,traffic_source,campaign_id,page_category,session_duration_sec,experiment_group,touch_order,purchase_time,attributed_revenue
32717,643295,2023-03-14 15:21:42,S8117801,purchase,296,Desktop,Paid Social,3,Checkout,1418,B,1,2023-03-14 15:21:42,0.0
32724,680688,2023-02-16 07:24:38,S2088318,add_to_cart,450,Tablet,Affiliate,3,Search,1857,A,1,2023-11-05 11:02:46,9735.29
32730,94504,2023-02-02 15:43:02,S6350306,product_view,217,Mobile,Affiliate,40,Profile,3328,B,1,2023-10-06 23:40:52,0.0
32733,678299,2023-01-19 12:29:14,S4934791,purchase,172,Desktop,Email,37,Profile,2739,A,1,2023-01-19 12:29:14,0.0
32738,745458,2023-07-07 09:44:51,S7105445,page_view,359,Mobile,Affiliate,7,Cart,1386,A,1,2024-01-16 14:30:40,0.0
32742,81328,2023-05-16 22:04:19,S3211537,product_view,288,Mobile,Paid Search,33,Cart,1823,A,1,2024-02-14 23:37:37,788.37
32745,412984,2023-01-01 21:36:22,S9325855,login,463,Tablet,Affiliate,6,Checkout,309,B,1,2023-06-18 06:47:38,531.71
32751,276613,2023-03-20 19:25:26,S8112492,page_view,297,Desktop,Email,41,Checkout,1880,B,1,2023-05-13 16:48:46,3102.02
32754,234416,2023-01-21 09:33:10,S7205833,search,13,Tablet,Direct,1,Product,3535,A,1,2023-04-03 08:09:00,2831.81
32760,15042,2023-01-02 13:28:48,S9393170,product_view,185,Tablet,Display,9,Home,192,B,1,2023-10-08 14:06:55,8604.34
32761,564216,2023-01-08 16:01:42,S5758232,page_view,159,Desktop,Direct,44,Cart,1748,A,1,2023-09-02 00:27:18,4954.77
32762,718614,2023-04-15 17:18:52,S9706378,page_view,446,Mobile,Paid Social,1,Product,995,A,1,2023-09-08 18:35:23,0.0
32765,358917,2023-02-15 23:31:20,S1818287,purchase,185,Mobile,Referrals,21,Checkout,2181,A,1,2023-02-15 23:31:20,2398.53
32766,622605,2023-04-03 17:54:32,S9513439,checkout,438,Mobile,Paid Search,39,Checkout,3473,A,1,2025-02-19 13:24:50,249.06
32778,360256,2023-02-19 15:05:25,S8134213,purchase,100,Mobile,Paid Search,10,Profile,1707,A,1,2023-02-19 15:05:25,0.0
32779,256138,2023-04-04 10:25:24,S4402505,page_view,497,Desktop,Affiliate,30,Profile,1468,A,1,2024-12-25 00:01:46,3815.32
32784,126714,2023-07-21 21:15:52,S1769708,purchase,430,Mobile,Paid Search,39,Search,3128,B,1,2023-07-21 21:15:52,0.0
32786,644431,2023-01-15 08:21:35,S3462147,login,78,Tablet,Paid Social,47,Home,1336,A,1,2023-04-02 13:12:02,0.0
32788,506278,2023-04-08 10:41:26,S6456575,purchase,283,Desktop,Display,3,Profile,1511,A,1,2023-04-08 10:41:26,0.0
32790,253871,2023-01-01 21:38:56,S9706891,product_view,168,Mobile,Paid Search,46,Home,1942,A,1,2023-07-04 22:39:22,5032.219999999999
32791,103314,2023-11-27 08:03:24,S4084625,search,104,Mobile,Direct,19,Checkout,811,B,1,2024-11-07 21:06:45,1758.07
32796,154340,2023-05-17 13:16:02,S5229457,page_view,474,Tablet,Paid Search,4,Category,2594,A,1,2024-05-18 21:11:49,268.0
32797,12457,2023-04-04 11:30:11,S6521446,product_view,142,Tablet,Affiliate,38,Profile,725,B,1,2023-11-23 11:31:41,3787.82
32798,664649,2023-04-23 16:51:30,S7129111,login,84,Tablet,Direct,19,Category,3212,B,1,2023-09-09 10:18:23,3959.52
32802,799835,2023-03-15 03:11:51,S9693060,purchase,160,Desktop,Display,45,Product,2902,A,1,2023-03-15 03:11:51,1793.4
32805,575695,2023-04-02 12:28:58,S5089096,add_to_cart,186,Desktop,Affiliate,11,Home,2326,A,1,2024-07-25 23:34:45,902.34
32808,646892,2023-07-25 14:07:06,S8053634,page_view,107,Tablet,Paid Social,2,Cart,1741,A,1,2024-03-21 17:45:46,868.55
32809,446973,2023-01-11 04:52:08,S8502489,add_to_cart,142,Mobile,Email,9,Checkout,1439,A,1,2024-01-10 02:16:46,0.0
32810,453330,2023-03-27 08:21:12,S6655557,page_view,315,Mobile,Paid Search,2,Profile,1851,B,1,2024-12-09 20:49:03,0.0
32815,130486,2023-01-30 11:40:06,S6172107,add_to_cart,406,Tablet,Paid Search,6,Search,2915,A,1,2023-11-27 19:48:59,0.0
32816,263787,2023-03-15 15:24:21,S1884203,product_view,224,Mobile,Paid Search,42,Category,1503,A,1,2024-06-06 23:15:01,4783.5
32818,339081,2023-07-21 17:29:08,S4225255,page_view,444,Tablet,Affiliate,40,Profile,576,A,1,2023-12-16 14:03:00,0.0
32822,655313,2023-01-07 15:40:30,S9904807,page_view,269,Tablet,Referrals,2,Checkout,2214,A,1,2023-04-10 02:44:54,5249.24
32824,162260,2023-07-19 04:15:26,S2837306,page_view,251,Mobile,Paid Social,14,Home,15,A,1,2024-01-16 07:49:45,0.0
32825,339673,2023-10-31 12:07:07,S2083648,page_view,22,Mobile,Referrals,17,Search,1046,B,1,2024-04-08 06:09:40,4226.68
32826,441269,2023-06-11 17:52:18,S3223018,product_view,438,Mobile,Paid Social,50,Home,1859,A,1,2024-04-24 03:23:01,3052.75
32830,103622,2023-03-21 16:31:07,S5159313,purchase,57,Desktop,Affiliate,38,Product,1736,B,1,2023-03-21 16:31:07,0.0
32831,205263,2023-02-23 18:09:45,S7521786,login,435,Mobile,Display,21,Profile,1689,A,1,2024-12-26 19:25:40,2625.76
32838,239910,2023-05-03 17:37:18,S3088755,product_view,291,Desktop,Email,42,Home,1278,A,1,2025-02-12 18:22:56,3751.31
32842,776986,2023-01-09 11:12:35,S4206544,page_view,480,Tablet,Affiliate,10,Home,2422,A,1,2023-01-11 10:08:45,3750.7200000000003
32843,394234,2023-01-10 03:13:45,S6403907,page_view,343,Desktop,Email,21,Category,1559,A,1,2025-01-24 18:29:08,2057.76
32850,599799,2023-01-28 13:19:42,S6577594,product_view,264,Mobile,Direct,17,Home,2052,B,1,2023-04-07 13:16:23,208.68
32851,689738,2023-03-15 06:12:12,S8099143,purchase,489,Desktop,Display,39,Category,1054,A,1,2023-03-15 06:12:12,0.0
32852,269974,2023-07-14 20:38:09,S9839138,product_view,469,Desktop,Affiliate,26,Profile,1652,A,1,2023-12-03 08:08:01,912.8
32854,226285,2023-06-26 13:45:13,S8800980,purchase,220,Tablet,Affiliate,21,Search,3401,B,1,2023-06-26 13:45:13,962.06
32857,764695,2023-01-28 17:02:36,S5204651,page_view,288,Desktop,Affiliate,22,Cart,3588,B,1,2024-06-04 11:10:11,4256.52
32862,341803,2023-01-10 03:49:17,S7847304,product_view,61,Desktop,Paid Search,14,Product,545,A,1,2023-02-02 20:36:38,0.0
32863,389273,2023-03-29 01:41:02,S9284124,add_to_cart,273,Desktop,Display,27,Product,360,A,1,2024-07-26 16:05:59,0.0
32878,89363,2023-10-25 04:35:49,S8701404,page_view,392,Tablet,Affiliate,23,Product,1837,A,1,2024-01-07 18:15:48,0.0
32881,512937,2023-06-12 21:13:51,S2195086,purchase,414,Desktop,Email,5,Search,1708,A,1,2023-06-12 21:13:51,1000.8
32888,87838,2023-01-10 06:28:45,S6104540,page_view,143,Desktop,Direct,2,Category,898,A,1,2024-07-31 08:14:53,4408.93
32891,164984,2023-03-05 05:48:40,S2689748,checkout,20,Desktop,Affiliate,8,Home,1818,B,1,2024-12-28 13:34:48,0.0
32895,202824,2023-06-27 04:54:11,S6446848,search,141,Mobile,Email,4,Product,126,B,1,2024-01-14 23:22:05,4170.29
32896,674027,2023-01-25 03:45:17,S9192038,product_view,122,Desktop,Display,33,Category,1544,B,1,2023-10-26 15:11:22,0.0
32900,662157,2023-09-14 18:17:40,S1646179,product_view,238,Desktop,Display,47,Search,274,A,1,2024-07-27 14:27:45,0.0
32901,711520,2023-03-25 11:57:43,S7797179,wishlist,113,Tablet,Display,21,Product,1759,B,1,2024-09-16 09:41:45,69.7
32903,372436,2023-03-10 09:31:55,S3315435,page_view,490,Tablet,Display,19,Profile,956,B,1,2023-09-28 13:41:13,0.0
32906,394973,2023-02-10 05:41:27,S8326417,search,127,Desktop,Direct,31,Home,2234,B,1,2024-06-02 16:41:24,0.0
32908,435401,2023-01-12 19:23:36,S4277946,product_view,372,Desktop,Direct,10,Home,2344,B,1,2023-12-02 01:43:54,3785.04
32909,579810,2023-01-09 04:18:22,S1565300,search,249,Tablet,Display,39,Category,2634,B,1,2023-07-02 20:39:23,4553.14
32914,192643,2023-02-01 18:48:59,S5661019,page_view,365,Tablet,Paid Social,2,Search,3225,A,1,2024-01-05 08:22:55,0.0
32916,443588,2023-01-15 04:00:49,S8322416,add_to_cart,124,Tablet,Affiliate,35,Cart,3257,B,1,2023-02-20 00:12:14,7760.880000000001
32917,49242,2023-01-15 03:50:33,S3181560,product_view,428,Mobile,Email,14,Home,1185,B,1,2023-06-23 01:04:50,0.0
32922,341922,2023-02-02 02:16:26,S5334641,purchase,489,Mobile,Paid Social,14,Search,3375,B,1,2023-02-02 02:16:26,4652.22
32923,587160,2023-01-01 12:34:15,S6040153,add_to_cart,285,Tablet,Paid Search,29,Cart,161,B,1,2025-01-09 00:52:06,1410.8
32924,544008,2023-01-05 12:54:37,S6678384,page_view,474,Desktop,Referrals,2,Checkout,1459,B,1,2023-04-13 22:45:00,0.0
32928,535576,2023-01-05 01:43:19,S5955322,page_view,188,Desktop,Direct,36,Profile,761,B,1,2023-06-02 07:30:51,9542.2
32931,527972,2023-03-25 01:47:40,S4292809,page_view,117,Mobile,Referrals,19,Category,135,A,1,2024-02-01 18:58:04,0.0
32934,67254,2023-03-05 18:21:13,S3750319,page_view,50,Desktop,Display,11,Checkout,3366,A,1,2024-05-23 02:16:26,0.0
32936,784534,2023-01-10 19:11:25,S4399868,login,359,Tablet,Display,47,Product,27,A,1,2023-03-21 14:43:15,1735.4099999999999
32937,726292,2023-02-17 18:51:50,S6960609,purchase,98,Desktop,Paid Search,21,Checkout,1032,B,1,2023-02-17 18:51:50,0.0
32943,62022,2023-07-28 10:03:31,S1013164,page_view,478,Tablet,Display,19,Product,2110,B,1,2024-07-11 16:23:32,0.0
32944,162916,2023-01-07 11:53:36,S1472708,product_view,262,Tablet,Paid Social,11,Product,1784,B,1,2024-08-11 08:32:07,3070.65
32945,150161,2023-01-12 19:01:30,S2919629,search,436,Tablet,Affiliate,20,Category,214,A,1,2024-01-29 09:42:21,6340.070000000001
32947,410769,2023-03-22 05:56:12,S6911715,add_to_cart,325,Desktop,Direct,34,Product,1045,A,1,2023-08-04 05:21:02,1484.26
32948,379639,2023-03-11 10:52:09,S4963676,purchase,363,Tablet,Paid Search,9,Cart,3309,A,1,2023-03-11 10:52:09,5734.370000000001
32950,554300,2023-02-15 18:31:11,S7444106,product_view,103,Desktop,Direct,29,Category,2033,B,1,2024-02-29 11:00:52,0.0
32953,763903,2023-05-04 16:53:40,S7094234,wishlist,245,Mobile,Paid Social,45,Cart,2072,A,1,2023-10-14 11:24:52,7877.5
32955,390033,2024-03-26 00:35:50,S9743362,purchase,58,Tablet,Referrals,49,Home,284,B,1,2024-03-26 00:35:50,1649.64
32956,186051,2023-05-05 01:47:30,S1236431,page_view,184,Tablet,Affiliate,15,Product,2742,B,1,2023-06-09 04:03:53,0.0
32960,467565,2023-07-18 18:52:37,S7953429,checkout,326,Tablet,Display,37,Checkout,1332,B,1,2023-12-23 08:30:32,0.0
32963,228589,2023-07-20 11:50:27,S1326440,purchase,248,Mobile,Email,30,Category,523,A,1,2023-07-20 11:50:27,8025.93
32964,750001,2023-06-08 09:46:23,S5260927,product_view,209,Mobile,Email,23,Search,314,A,1,2025-02-03 13:34:33,0.0
32966,460179,2023-01-04 11:24:41,S1940267,page_view,57,Mobile,Affiliate,10,Checkout,1285,B,1,2023-12-04 17:02:39,5349.17
32970,160429,2023-05-09 22:43:12,S8713363,add_to_cart,23,Tablet,Paid Search,17,Category,1350,A,1,2023-05-24 05:40:46,1791.81
32974,486336,2023-03-25 16:49:42,S6941349,purchase,48,Mobile,Direct,3,Home,3378,A,1,2023-03-25 16:49:42,0.0
32982,312791,2023-01-20 05:30:12,S4097257,page_view,224,Mobile,Direct,3,Cart,1438,A,1,2024-12-07 18:54:22,8362.529999999999
32983,234968,2023-01-18 19:50:37,S6349037,product_view,63,Mobile,Affiliate,47,Profile,649,B,1,2024-09-22 22:15:11,193.4
32987,142584,2023-02-05 12:26:48,S8285994,page_view,252,Desktop,Paid Search,41,Product,721,B,1,2024-01-17 21:43:44,0.0
32988,30620,2023-03-31 12:07:40,S5010153,login,346,Mobile,Display,17,Cart,3421,A,1,2023-05-18 16:09:52,104.32
32992,327430,2023-01-12 01:55:02,S9239019,purchase,225,Desktop,Referrals,40,Checkout,1368,A,1,2023-01-12 01:55:02,5583.56
32994,41777,2023-03-22 18:19:16,S5076912,checkout,331,Desktop,Paid Search,30,Profile,1775,B,1,2024-05-14 04:25:31,1433.02
32995,552903,2023-03-04 18:52:14,S8136726,page_view,302,Desktop,Paid Search,13,Search,2936,A,1,2023-10-08 17:00:26,2980.8500000000004
33002,608506,2023-05-29 15:06:21,S1693702,purchase,299,Tablet,Referrals,12,Profile,2178,A,1,2023-05-29 15:06:21,0.0
33003,198956,2023-05-14 18:04:41,S4757977,purchase,353,Desktop,Affiliate,30,Home,1723,B,1,2023-05-14 18:04:41,0.0
33004,242544,2023-06-27 00:24:44,S8661883,purchase,195,Desktop,Paid Search,38,Home,1667,A,1,2023-06-27 00:24:44,0.0
33007,146259,2023-02-04 21:19:45,S3335415,add_to_cart,331,Desktop,Direct,17,Category,2251,A,1,2023-03-29 15:22:37,2828.28
33010,634700,2023-03-01 19:59:37,S4337528,purchase,232,Mobile,Paid Search,16,Cart,1956,A,1,2023-03-01 19:59:37,2947.33
33014,591994,2023-01-01 10:31:10,S4034343,purchase,14,Desktop,Display,29,Profile,2445,A,1,2023-01-01 10:31:10,0.0
33016,354131,2023-04-04 01:43:06,S6440445,purchase,92,Mobile,Paid Social,7,Search,2162,A,1,2023-04-04 01:43:06,0.0
33019,76699,2023-01-09 11:41:59,S2221108,add_to_cart,96,Mobile,Affiliate,23,Home,435,B,1,2024-06-28 10:54:58,1111.25
33022,786381,2023-06-10 15:09:51,S6928607,purchase,229,Tablet,Affiliate,50,Checkout,1585,B,1,2023-06-10 15:09:51,0.0
33025,379890,2023-02-16 14:18:38,S2319784,product_view,107,Mobile,Paid Search,11,Profile,2473,B,1,2024-09-30 01:43:16,1258.53
33026,688064,2023-08-02 02:52:20,S3237365,wishlist,380,Tablet,Referrals,32,Profile,1157,B,1,2024-02-21 18:28:35,5639.08
33027,721319,2024-01-18 00:36:56,S7614895,add_to_cart,413,Tablet,Paid Social,13,Category,1842,B,1,2024-07-14 15:23:40,1513.04
33032,236031,2023-01-31 22:15:49,S2546601,product_view,399,Mobile,Referrals,22,Search,3212,B,1,2023-08-20 11:22:52,0.0
33038,713554,2023-06-20 00:38:38,S4401279,purchase,5,Mobile,Direct,8,Profile,1359,B,1,2023-06-20 00:38:38,691.18
33040,658327,2023-01-16 18:22:22,S9860876,product_view,89,Mobile,Paid Search,46,Profile,1533,A,1,2024-11-21 18:34:30,2446.86
33042,45070,2024-01-02 13:44:58,S2045334,product_view,465,Mobile,Affiliate,5,Category,711,B,1,2024-09-08 12:08:24,6204.4
33047,257468,2023-02-25 16:46:34,S7842764,page_view,121,Mobile,Direct,40,Checkout,3274,B,1,2023-05-22 12:22:28,0.0
33048,182694,2023-01-16 23:03:31,S1246908,purchase,319,Mobile,Paid Social,38,Category,1674,A,1,2023-01-16 23:03:31,0.0
33057,213166,2023-04-08 23:12:07,S8103928,page_view,154,Tablet,Display,44,Category,2805,A,1,2023-10-26 12:34:56,5148.43
33062,41610,2023-01-19 06:12:24,S9274700,search,92,Mobile,Display,4,Category,2930,A,1,2023-09-24 05:27:12,561.79
33068,324172,2023-01-02 04:51:40,S7744398,page_view,200,Desktop,Referrals,32,Checkout,2319,B,1,2024-03-07 14:11:12,4418.25
33070,556670,2023-01-16 16:14:33,S7630454,product_view,382,Mobile,Paid Social,42,Home,602,B,1,2024-11-27 20:04:04,107.54
33073,262823,2023-07-14 03:50:32,S2705271,search,175,Tablet,Paid Social,31,Search,3311,A,1,2024-06-04 11:18:19,0.0
33074,91156,2023-03-26 01:14:34,S9739126,search,476,Tablet,Direct,28,Product,668,A,1,2024-12-15 18:22:47,2051.86
33075,548524,2023-05-21 07:29:47,S3994380,login,477,Mobile,Paid Search,48,Category,3584,A,1,2023-07-28 18:03:19,321.5
33077,386409,2023-03-15 12:58:21,S4280803,page_view,295,Desktop,Email,26,Profile,1808,B,1,2025-01-30 04:40:56,7078.43
33078,452116,2023-01-24 18:09:23,S9047580,add_to_cart,440,Mobile,Display,36,Search,3189,A,1,2023-09-07 09:59:25,3570.08
33079,257879,2023-05-23 13:04:53,S1568481,product_view,70,Tablet,Email,47,Product,3117,B,1,2024-05-26 07:08:11,0.0
33080,15786,2023-06-16 16:37:45,S6184851,product_view,103,Desktop,Email,20,Search,3208,A,1,2023-08-01 06:20:07,4111.5599999999995
33081,654221,2023-01-07 00:54:04,S5661923,product_view,303,Mobile,Display,10,Product,954,B,1,2023-09-26 07:24:56,1122.6299999999999
33083,284149,2023-01-03 09:20:44,S9951656,page_view,281,Tablet,Display,43,Search,2972,A,1,2023-05-03 19:42:59,2686.87
33088,731547,2023-02-18 07:18:23,S3163084,product_view,116,Tablet,Email,23,Category,2245,A,1,2024-10-02 20:08:15,0.0
33090,722669,2023-04-04 12:04:04,S9986000,page_view,433,Tablet,Paid Search,32,Home,742,A,1,2023-05-02 11:12:30,0.0
33093,686931,2023-04-28 18:01:08,S1396076,page_view,350,Tablet,Paid Search,28,Profile,2330,A,1,2023-08-10 15:33:12,0.0
33097,103,2023-10-11 08:24:20,S6623340,purchase,206,Mobile,Direct,21,Category,377,B,1,2023-10-11 08:24:20,1061.57
33098,194573,2023-02-03 01:58:09,S7231324,page_view,476,Mobile,Affiliate,28,Product,437,A,1,2024-09-23 21:28:39,0.0
33099,425108,2023-05-31 21:00:33,S4169909,checkout,95,Mobile,Paid Search,11,Category,1850,B,1,2023-12-10 15:57:22,5502.34
33101,339619,2023-04-28 20:27:27,S8396170,page_view,271,Mobile,Direct,4,Cart,3285,B,1,2024-04-08 11:07:29,178.12
33102,420911,2023-07-23 15:04:48,S1155628,purchase,135,Mobile,Email,34,Home,2198,B,1,2023-07-23 15:04:48,5237.719999999999
33103,176716,2023-01-25 04:34:59,S5764333,wishlist,216,Mobile,Paid Search,11,Cart,858,B,1,2024-04-23 06:50:03,2267.95
33105,336896,2023-01-06 23:58:57,S7085002,search,420,Mobile,Email,7,Category,2669,A,1,2023-09-18 09:54:35,0.0
33107,549127,2023-04-07 06:49:49,S1347657,product_view,372,Tablet,Display,5,Search,1976,A,1,2024-08-08 23:11:24,2847.69
33108,685008,2023-03-12 06:08:14,S7950963,page_view,273,Tablet,Paid Social,31,Home,3174,A,1,2023-07-26 02:39:01,0.0
33110,589473,2023-04-03 14:46:15,S4294469,page_view,491,Mobile,Paid Search,46,Checkout,899,B,1,2024-10-05 17:34:21,2172.99
33111,74449,2023-08-24 07:45:02,S9421581,product_view,314,Desktop,Paid Search,8,Profile,1499,A,1,2025-01-28 07:14:20,4236.52
33116,191809,2023-01-26 03:49:25,S5902419,product_view,69,Mobile,Direct,10,Category,648,A,1,2023-09-06 10:53:06,150.39
33120,794012,2023-08-05 10:25:27,S9455971,checkout,262,Desktop,Referrals,13,Category,3408,A,1,2025-01-06 15:13:24,0.0
33121,477455,2023-05-09 13:11:54,S5758000,page_view,344,Desktop,Paid Search,26,Cart,1347,A,1,2023-11-18 22:00:07,2257.2
33123,641737,2023-04-02 02:35:48,S8711888,checkout,17,Tablet,Email,26,Product,1181,B,1,2024-08-22 04:49:22,0.0
33126,599047,2023-02-01 03:13:37,S1415492,page_view,245,Tablet,Paid Social,13,Cart,2159,A,1,2023-05-12 20:29:59,0.0
33127,626242,2023-05-03 18:29:25,S5583753,page_view,220,Desktop,Direct,7,Checkout,150,A,1,2025-01-04 13:24:13,0.0
33129,126390,2023-03-24 15:47:02,S8458115,page_view,49,Tablet,Email,4,Profile,3310,B,1,2023-06-30 19:30:26,0.0
33132,156829,2023-03-02 20:57:47,S4563772,login,15,Tablet,Referrals,16,Category,1267,A,1,2023-09-29 16:11:22,1432.26
33133,525380,2023-05-01 05:15:47,S2602243,page_view,404,Desktop,Paid Social,28,Product,3244,B,1,2024-10-15 16:55:16,0.0
33134,66530,2023-03-05 02:10:42,S6774336,add_to_cart,498,Mobile,Paid Search,47,Category,184,B,1,2023-04-27 15:20:52,0.0
33135,116901,2023-07-18 12:13:14,S4318542,page_view,298,Tablet,Paid Search,19,Profile,2423,B,1,2024-03-27 20:20:41,5412.41
33138,307500,2023-05-06 11:38:59,S6073873,add_to_cart,286,Desktop,Paid Search,34,Home,2185,A,1,2023-06-28 16:55:15,0.0
33144,373754,2023-01-26 07:29:35,S1902387,page_view,390,Tablet,Referrals,21,Cart,1876,B,1,2024-11-17 09:38:34,0.0
33147,680287,2023-01-01 10:10:48,S8894072,page_view,45,Desktop,Referrals,5,Checkout,2693,B,1,2023-02-03 16:58:13,1234.53
33150,575588,2023-01-15 09:51:25,S1154589,product_view,232,Mobile,Affiliate,12,Profile,623,A,1,2024-09-29 18:37:11,1372.4
33154,667407,2023-02-13 05:18:27,S5744188,product_view,390,Tablet,Paid Search,31,Product,3589,A,1,2023-02-16 13:59:55,0.0
33155,195346,2023-01-05 01:43:53,S8403686,purchase,472,Tablet,Display,24,Home,2211,B,1,2023-01-05 01:43:53,0.0
33159,415219,2023-01-12 09:43:53,S5428023,product_view,387,Desktop,Referrals,17,Cart,1536,A,1,2023-05-07 14:39:18,0.0
33163,611794,2023-05-23 23:49:23,S3196355,checkout,60,Desktop,Paid Social,31,Product,1397,B,1,2024-02-16 16:47:55,1759.6
33170,292543,2023-09-22 07:31:53,S9537080,product_view,267,Tablet,Display,13,Search,791,B,1,2024-01-29 05:53:07,0.0
33179,473020,2023-08-06 16:14:16,S7374470,purchase,326,Mobile,Referrals,12,Checkout,1429,A,1,2023-08-06 16:14:16,710.7
33180,563277,2023-02-25 14:29:03,S9725497,page_view,334,Tablet,Email,19,Cart,304,B,1,2023-12-28 07:31:40,116.38
33182,516717,2023-01-23 00:46:38,S1996058,page_view,88,Mobile,Paid Social,30,Checkout,579,B,1,2023-08-03 11:34:09,0.0
33188,744935,2023-01-15 08:58:56,S2959454,product_view,289,Mobile,Direct,46,Profile,1369,B,1,2023-10-07 19:51:32,0.0
33190,130313,2023-01-10 03:52:29,S2181602,add_to_cart,27,Desktop,Affiliate,8,Search,819,B,1,2024-03-07 10:19:09,3631.1
33193,323453,2023-10-25 03:54:53,S1258454,product_view,19,Mobile,Display,6,Category,3377,B,1,2024-09-04 01:36:44,0.0
33195,476958,2023-03-12 11:54:08,S5153421,page_view,74,Desktop,Paid Social,18,Home,428,A,1,2023-08-18 06:46:20,0.0
33198,452328,2023-11-14 18:18:56,S6360205,purchase,356,Tablet,Affiliate,2,Cart,3077,B,1,2023-11-14 18:18:56,914.3399999999999
33199,138611,2023-04-13 18:03:55,S4896643,wishlist,453,Tablet,Referrals,20,Checkout,2007,B,1,2023-08-30 08:24:10,2629.13
33204,718832,2023-03-05 18:29:36,S3907157,page_view,290,Desktop,Email,18,Category,20,A,1,2024-10-26 21:34:23,0.0
33205,569660,2023-06-29 09:37:48,S2673576,product_view,384,Tablet,Affiliate,23,Product,2623,B,1,2023-10-20 02:30:12,0.0
33210,139066,2023-03-23 06:37:39,S4404205,search,489,Tablet,Affiliate,16,Cart,1504,A,1,2023-08-24 00:06:41,6753.15
33214,745814,2023-01-25 05:46:41,S9040654,product_view,499,Mobile,Affiliate,29,Category,1307,A,1,2024-02-02 23:46:22,5433.4
33224,755190,2023-01-18 03:25:15,S4049286,page_view,250,Mobile,Referrals,13,Cart,2621,A,1,2023-02-27 14:13:01,0.0
33228,639664,2023-01-10 21:21:32,S2345822,checkout,465,Desktop,Direct,16,Profile,309,B,1,2023-12-17 00:28:21,1085.69
33233,214535,2023-02-08 17:16:45,S2143262,product_view,159,Tablet,Email,41,Search,1091,A,1,2024-06-27 23:51:06,331.25
33247,375973,2023-11-06 05:38:56,S4319157,page_view,355,Mobile,Affiliate,48,Profile,1295,B,1,2024-05-20 10:43:44,4333.09
33252,145702,2023-10-02 05:02:36,S8448507,purchase,345,Desktop,Display,34,Category,474,A,1,2023-10-02 05:02:36,0.0
33253,747559,2023-01-25 13:21:21,S8584245,page_view,434,Mobile,Direct,49,Cart,1999,B,1,2025-02-02 11:52:38,1338.6100000000001
33255,641417,2023-05-06 17:23:34,S3907264,purchase,56,Mobile,Paid Social,11,Product,598,B,1,2023-05-06 17:23:34,6401.39
33261,630605,2023-04-19 06:07:23,S9581208,checkout,128,Mobile,Paid Search,6,Home,108,A,1,2023-10-10 01:04:53,3555.0
33268,63005,2023-01-11 07:45:54,S2949165,product_view,419,Tablet,Display,27,Checkout,2372,B,1,2023-05-13 05:57:04,0.0
33275,362115,2023-09-08 00:58:39,S5432426,search,179,Tablet,Display,6,Category,1654,A,1,2024-09-18 15:06:36,3379.7599999999998
33279,312430,2023-06-03 09:24:05,S2102601,purchase,341,Desktop,Paid Social,25,Checkout,77,B,1,2023-06-03 09:24:05,1628.0
33281,488085,2023-06-03 21:38:02,S3163916,add_to_cart,403,Mobile,Email,29,Product,432,A,1,2024-09-09 20:39:40,0.0
33282,684516,2023-06-01 11:29:49,S6988285,product_view,34,Desktop,Affiliate,19,Checkout,345,B,1,2023-07-31 08:20:19,1019.34
33283,421094,2023-07-22 19:54:00,S4497417,product_view,85,Mobile,Email,47,Product,3489,B,1,2023-10-04 01:21:49,1540.86
33285,388832,2023-04-19 05:26:48,S5198762,add_to_cart,178,Mobile,Email,7,Profile,1905,A,1,2025-01-30 08:52:44,0.0
33287,265997,2023-05-01 08:21:07,S5742086,add_to_cart,123,Desktop,Referrals,38,Profile,3302,A,1,2023-11-20 15:43:14,1935.15
33289,220848,2023-02-08 19:07:27,S5360070,add_to_cart,65,Mobile,Display,4,Cart,2559,A,1,2024-02-15 22:13:44,0.0
33292,374794,2023-04-16 07:25:58,S6736508,product_view,411,Tablet,Referrals,5,Category,851,B,1,2023-11-26 23:23:26,0.0
33295,794426,2023-01-19 03:03:43,S9164348,search,117,Tablet,Direct,26,Profile,2612,B,1,2025-02-20 03:22:57,4836.57
33297,293258,2023-02-14 20:35:38,S1576807,search,120,Desktop,Referrals,17,Home,988,B,1,2024-04-14 14:42:31,0.0
33300,656246,2023-03-09 01:27:24,S8937005,search,244,Tablet,Referrals,15,Cart,1445,A,1,2023-06-11 23:26:30,0.0
33302,50855,2023-08-08 23:28:22,S7668234,add_to_cart,95,Desktop,Paid Search,24,Home,2244,A,1,2023-12-10 00:37:28,1583.33
33305,166857,2023-04-03 04:38:10,S9360850,page_view,247,Tablet,Affiliate,4,Profile,3033,B,1,2024-12-27 21:54:09,0.0
33306,83975,2023-05-04 03:20:00,S1142025,page_view,192,Desktop,Affiliate,41,Search,577,A,1,2023-11-25 08:21:14,1367.95
33311,551905,2023-05-06 05:32:09,S3337015,add_to_cart,153,Desktop,Email,41,Cart,448,B,1,2025-01-14 02:28:55,381.52
33316,650842,2023-03-25 08:57:38,S1813222,add_to_cart,257,Tablet,Paid Social,41,Checkout,3270,B,1,2025-02-12 07:03:18,0.0
33321,231970,2023-07-01 06:32:23,S5664560,page_view,89,Desktop,Paid Social,44,Home,1460,A,1,2024-04-26 16:09:09,0.0
33322,687138,2023-05-25 17:53:52,S3815791,purchase,41,Tablet,Referrals,18,Cart,1979,A,1,2023-05-25 17:53:52,2992.04
